user_id,trainer_id,week_id,impressions,clicks,video_views,avg_watch_time,likes,label
495,251,2,4,0,1,0.03,1,0
495,43,2,2,0,0,0.04,0,0
496,526,2,2,1,1,0.75,1,1
496,450,2,1,0,0,0.34,0,0
496,164,2,1,1,1,0.7,1,1
497,40,2,3,1,1,0.68,0,1
497,436,2,3,1,1,0.78,0,1
497,519,2,2,1,1,0.94,1,1
497,622,2,4,1,1,0.87,1,1
497,23,2,3,1,1,0.64,1,1
498,230,2,3,1,1,0.96,0,1
498,180,2,5,0,1,0.48,0,0
498,805,2,4,3,3,0.85,0,1
498,772,2,1,0,0,0.01,0,0
498,830,2,1,0,0,0.06,0,0
498,447,2,1,1,1,0.65,0,1
498,271,2,5,1,1,0.61,1,1
499,307,2,2,1,1,0.87,1,1
499,484,2,2,0,0,0.31,0,0
499,559,2,1,0,0,0.32,0,0
499,363,2,4,0,1,0.37,0,0
499,539,2,5,1,1,0.65,0,1
499,43,2,1,0,0,0.44,0,0
500,842,2,1,0,0,0.28,0,0
500,727,2,2,1,1,0.73,0,1
500,10,2,4,1,1,0.73,0,1
500,685,2,5,2,2,0.79,0,1
500,638,2,5,1,1,0.85,0,1
500,498,2,3,0,0,0.11,0,0
500,501,2,4,1,1,0.75,0,1
500,970,2,2,0,1,0.39,0,0
1,760,3,3,0,0,0.38,0,0
1,21,3,2,0,1,0.48,0,0
1,720,3,1,0,0,0.43,0,0
1,784,3,3,1,1,0.74,0,1
1,6,3,2,1,1,0.83,0,1
1,740,3,1,0,0,0.29,0,0
1,459,3,2,1,1,0.91,0,1
1,424,3,4,2,2,0.77,0,1
1,94,3,2,2,2,0.9,1,1
2,610,3,4,0,0,0.14,0,0
2,742,3,2,0,0,0.12,0,0
2,187,3,1,1,1,0.75,0,1
2,27,3,4,3,3,0.88,0,1
3,902,3,5,0,1,0.14,0,0
3,317,3,4,2,2,0.95,1,1
3,493,3,1,1,1,0.98,0,1
3,336,3,4,1,1,0.63,0,1
3,185,3,2,0,1,0.09,1,0
3,260,3,2,0,0,0.24,0,0
3,737,3,5,1,1,0.63,0,1
3,787,3,4,0,0,0.4,0,0
4,150,3,2,0,0,0.09,0,0
4,168,3,4,2,2,0.68,1,1
4,57,3,3,1,1,0.75,0,1
4,547,3,2,1,1,0.78,0,1
4,403,3,4,2,2,0.84,0,1
5,246,3,2,0,1,0.25,0,0
5,433,3,3,1,1,0.92,0,1
5,257,3,3,0,1,0.04,0,0
5,965,3,2,1,1,0.98,0,1
5,403,3,3,1,1,0.99,0,1
5,221,3,2,2,2,0.93,1,1
5,493,3,1,1,1,0.79,0,1
5,59,3,5,1,1,0.71,0,1
6,278,3,1,0,0,0.22,0,0
6,134,3,3,1,1,0.64,1,1
6,47,3,2,0,0,0.42,0,0
6,529,3,1,0,0,0.44,0,0
6,541,3,4,0,1,0.08,0,0
6,997,3,4,0,1,0.31,0,0
6,123,3,4,2,2,0.85,2,1
7,837,3,2,0,0,0.02,0,0
7,742,3,3,1,1,0.67,0,1
7,237,3,2,1,1,0.61,0,1
7,354,3,3,1,1,0.97,0,1
7,525,3,5,1,1,0.81,0,1
7,232,3,2,1,1,0.86,0,1
7,683,3,5,4,4,0.99,2,1
7,807,3,2,0,0,0.35,0,0
7,649,3,5,1,1,0.74,1,1
8,368,3,5,1,1,0.7,1,1
9,13,3,2,1,1,0.88,1,1
9,363,3,1,0,0,0.46,0,0
9,377,3,4,1,1,0.77,0,1
9,885,3,5,1,1,0.93,1,1
9,903,3,4,1,1,0.88,0,1
10,605,3,2,2,2,0.81,0,1
10,626,3,5,3,3,0.68,0,1
10,786,3,4,0,0,0.06,0,0
10,693,3,4,2,2,0.77,1,1
10,322,3,3,1,1,0.73,0,1
10,814,3,1,0,0,0.49,0,0
10,863,3,4,2,2,0.95,2,1
11,135,3,2,0,0,0.34,0,0
11,128,3,2,1,1,0.68,0,1
12,375,3,3,1,1,0.85,0,1
12,556,3,4,2,2,0.91,0,1
12,203,3,5,3,3,0.76,2,1
12,672,3,2,0,0,0.41,0,0
13,777,3,5,0,1,0.17,0,0
13,928,3,2,1,1,0.67,0,1
13,166,3,5,1,1,0.65,0,1
13,825,3,1,0,0,0.01,0,0
13,763,3,4,1,1,0.85,0,1
14,545,3,1,0,0,0.36,0,0
14,981,3,1,0,0,0.29,0,0
14,920,3,4,1,1,0.87,0,1
14,841,3,5,2,2,0.86,1,1
14,30,3,1,0,0,0.29,0,0
14,300,3,4,0,0,0.38,0,0
14,111,3,5,1,1,0.69,1,1
15,472,3,4,2,2,0.88,1,1
15,400,3,4,3,3,0.98,0,1
15,801,3,1,0,1,0.08,0,0
16,328,3,4,2,2,0.99,1,1
16,53,3,4,2,2,0.84,1,1
16,951,3,2,1,1,0.69,0,1
16,416,3,1,0,0,0.06,0,0
16,203,3,5,2,2,0.81,0,1
16,279,3,1,0,0,0.02,0,0
17,614,3,4,2,2,0.68,0,1
17,372,3,2,2,2,0.79,0,1
17,933,3,2,0,0,0.2,0,0
17,787,3,3,0,1,0.39,0,0
17,648,3,3,0,0,0.08,0,0
17,724,3,2,1,1,0.84,1,1
17,474,3,1,0,1,0.18,0,0
17,961,3,1,0,0,0.21,0,0
17,616,3,4,2,2,0.74,0,1
18,317,3,3,1,1,0.82,1,1
19,342,3,2,0,0,0.05,0,0
19,830,3,4,2,2,0.97,1,1
19,770,3,5,1,1,0.87,0,1
19,1,3,5,0,0,0.33,0,0
19,803,3,1,1,1,0.8,0,1
19,793,3,4,1,1,0.89,0,1
19,277,3,4,0,0,0.13,0,0
19,561,3,2,0,0,0.3,0,0
20,656,3,4,1,1,0.93,0,1
20,748,3,2,1,1,0.71,0,1
20,594,3,3,2,2,0.82,0,1
20,39,3,4,1,1,0.89,0,1
20,820,3,1,0,0,0.12,0,0
20,84,3,1,0,0,0.02,0,0
21,295,3,4,1,1,0.61,0,1
21,68,3,3,0,1,0.2,0,0
21,322,3,5,1,1,0.76,1,1
22,555,3,1,0,0,0.46,0,0
22,996,3,3,0,0,0.44,0,0
23,238,3,4,0,0,0.17,0,0
23,450,3,3,3,3,0.71,1,1
23,231,3,5,2,2,0.96,0,1
24,50,3,5,1,1,0.95,0,1
24,43,3,5,0,0,0.01,0,0
24,411,3,2,0,2,0.11,1,0
24,380,3,1,1,1,0.89,0,1
24,553,3,5,0,1,0.06,1,0
24,174,3,3,2,2,0.65,0,1
24,830,3,1,0,0,0.27,0,0
25,207,3,5,2,2,0.85,0,1
25,965,3,3,1,1,0.68,1,1
25,912,3,1,0,0,0.13,0,0
25,224,3,1,0,0,0.16,0,0
25,48,3,4,1,1,0.81,0,1
25,905,3,3,2,2,0.87,1,1
26,886,3,4,0,3,0.48,2,0
26,728,3,5,3,3,0.77,2,1
26,199,3,1,0,0,0.34,0,0
26,657,3,3,0,1,0.41,0,0
26,146,3,3,1,1,0.76,1,1
26,925,3,2,1,1,0.65,0,1
26,574,3,5,2,2,0.73,1,1
27,708,3,1,1,1,0.89,0,1
27,821,3,5,0,0,0.06,0,0
27,96,3,2,0,1,0.23,0,0
27,726,3,2,0,2,0.35,0,0
27,229,3,3,1,1,0.69,0,1
28,668,3,2,0,2,0.06,1,0
28,422,3,5,0,0,0.1,0,0
28,37,3,1,1,1,0.66,0,1
28,627,3,4,1,1,0.66,0,1
28,230,3,5,1,1,0.91,0,1
28,298,3,2,0,0,0.33,0,0
28,953,3,2,0,1,0.32,0,0
28,784,3,3,0,0,0.41,0,0
28,132,3,3,1,1,0.86,0,1
29,451,3,3,0,1,0.16,1,0
29,153,3,5,0,1,0.08,1,0
29,432,3,4,3,3,0.74,2,1
29,167,3,3,1,1,0.92,0,1
29,342,3,1,1,1,0.95,0,1
29,649,3,1,1,1,0.93,0,1
29,183,3,3,0,1,0.44,0,0
29,639,3,3,3,3,1.0,1,1
29,701,3,4,1,1,0.92,1,1
29,759,3,4,0,2,0.16,0,0
30,60,3,5,1,1,0.9,0,1
30,585,3,5,1,1,0.79,0,1
31,430,3,1,1,1,0.74,1,1
31,624,3,4,1,1,0.67,0,1
31,930,3,5,0,1,0.08,1,0
31,863,3,5,1,1,0.96,0,1
31,688,3,3,2,2,0.75,1,1
32,846,3,4,1,1,0.64,1,1
32,118,3,5,0,2,0.32,1,0
32,299,3,3,1,1,0.83,0,1
32,555,3,1,1,1,0.92,0,1
32,836,3,2,0,0,0.37,0,0
32,694,3,4,1,1,0.81,0,1
32,593,3,1,0,0,0.28,0,0
32,55,3,1,1,1,0.65,0,1
32,531,3,4,0,2,0.24,0,0
32,112,3,2,1,1,0.71,0,1
32,435,3,3,1,1,0.62,0,1
32,902,3,1,0,0,0.41,0,0
32,917,3,1,1,1,0.78,0,1
32,854,3,2,1,1,0.95,1,1
32,971,3,3,0,0,0.14,0,0
33,726,3,1,0,0,0.05,0,0
33,170,3,2,1,1,0.71,0,1
33,81,3,4,3,3,0.82,2,1
33,44,3,2,1,1,0.97,0,1
33,270,3,2,0,0,0.2,0,0
33,559,3,5,0,1,0.41,0,0
33,169,3,1,0,0,0.2,0,0
34,76,3,3,1,1,0.86,0,1
34,290,3,4,2,2,0.85,2,1
34,844,3,5,3,3,0.85,2,1
34,190,3,2,1,1,0.7,0,1
34,180,3,4,1,1,0.82,0,1
34,360,3,3,1,1,0.67,1,1
35,762,3,4,2,2,0.98,1,1
35,201,3,4,2,2,0.78,0,1
35,739,3,1,0,0,0.2,0,0
36,79,3,3,2,2,0.74,0,1
36,297,3,2,1,1,0.94,1,1
36,462,3,1,0,0,0.1,0,0
36,323,3,1,0,0,0.25,0,0
36,539,3,2,1,1,0.87,0,1
37,511,3,5,2,2,0.92,0,1
37,449,3,3,2,2,0.78,0,1
37,696,3,4,2,2,0.68,0,1
37,685,3,5,1,1,0.7,0,1
37,412,3,3,2,2,0.61,0,1
38,914,3,3,0,0,0.15,0,0
38,975,3,4,1,1,0.69,0,1
38,110,3,5,1,1,0.88,0,1
38,834,3,5,0,2,0.43,1,0
38,638,3,5,0,0,0.35,0,0
38,653,3,4,0,2,0.09,1,0
38,978,3,4,1,1,0.76,0,1
38,863,3,3,0,1,0.19,0,0
38,480,3,5,3,3,0.71,1,1
39,36,3,2,1,1,0.69,0,1
39,611,3,3,2,2,0.67,1,1
39,878,3,2,2,2,0.84,1,1
39,440,3,3,2,2,0.71,2,1
39,42,3,2,0,0,0.07,0,0
39,705,3,4,0,0,0.5,0,0
40,813,3,3,3,3,0.74,1,1
40,374,3,3,0,0,0.44,0,0
40,676,3,1,0,0,0.41,0,0
40,41,3,2,0,0,0.18,0,0
40,779,3,3,2,2,0.64,1,1
41,968,3,3,2,2,0.86,0,1
41,991,3,4,0,1,0.39,0,0
41,197,3,2,1,1,0.71,0,1
42,161,3,5,1,1,0.93,0,1
42,786,3,2,1,1,0.81,0,1
42,778,3,5,1,1,0.85,1,1
43,730,3,3,0,1,0.18,1,0
43,465,3,2,0,0,0.12,0,0
43,354,3,2,0,1,0.16,0,0
43,578,3,2,1,1,0.83,1,1
43,427,3,2,1,1,0.74,1,1
43,184,3,2,0,1,0.17,1,0
43,956,3,1,0,0,0.14,0,0
43,580,3,1,1,1,0.95,1,1
43,290,3,3,0,1,0.13,0,0
43,400,3,5,3,3,0.81,0,1
43,942,3,2,1,1,0.71,0,1
43,845,3,4,0,1,0.16,0,0
44,791,3,3,0,0,0.21,0,0
44,334,3,3,1,1,0.64,0,1
44,67,3,2,0,1,0.24,0,0
44,442,3,2,1,1,0.88,0,1
44,18,3,5,0,1,0.3,0,0
44,577,3,1,1,1,0.86,1,1
44,591,3,3,0,1,0.15,0,0
44,985,3,3,1,1,0.83,0,1
45,532,3,2,1,1,0.63,0,1
45,471,3,3,1,1,0.85,0,1
45,334,3,4,1,1,0.88,0,1
46,716,3,5,2,2,0.93,0,1
46,28,3,2,1,1,0.8,0,1
46,8,3,5,1,1,0.67,0,1
47,625,3,3,0,1,0.0,1,0
47,814,3,1,0,0,0.02,0,0
47,303,3,1,1,1,0.64,0,1
47,682,3,4,1,1,0.97,1,1
47,519,3,4,0,0,0.49,0,0
47,96,3,2,1,1,0.74,0,1
47,460,3,4,2,2,0.85,1,1
48,926,3,3,1,1,0.64,0,1
48,975,3,2,1,1,0.93,0,1
49,386,3,1,0,0,0.06,0,0
49,750,3,5,2,2,0.84,1,1
49,269,3,5,2,2,0.8,2,1
49,449,3,3,0,0,0.19,0,0
49,451,3,3,0,0,0.09,0,0
50,460,3,4,3,3,0.67,1,1
50,508,3,3,0,0,0.33,0,0
50,776,3,5,3,3,0.75,0,1
50,438,3,2,0,1,0.31,1,0
50,280,3,5,2,2,0.62,0,1
50,329,3,4,1,1,0.62,0,1
50,377,3,3,0,0,0.29,0,0
51,303,3,1,1,1,0.86,0,1
51,868,3,4,1,1,0.86,0,1
51,982,3,1,0,0,0.47,0,0
52,873,3,2,1,1,0.74,0,1
52,598,3,5,0,2,0.22,1,0
52,966,3,1,1,1,0.61,0,1
52,861,3,3,2,2,0.95,0,1
52,608,3,1,0,1,0.41,0,0
53,602,3,4,3,3,0.95,1,1
53,999,3,5,3,3,0.69,2,1
53,847,3,2,2,2,0.7,1,1
54,221,3,4,2,2,0.88,1,1
54,493,3,3,1,1,0.77,1,1
54,621,3,1,0,1,0.08,1,0
54,567,3,3,0,0,0.03,0,0
54,845,3,1,1,1,0.88,0,1
54,942,3,5,2,2,0.83,0,1
55,351,3,2,0,0,0.38,0,0
55,60,3,5,1,1,0.99,0,1
55,154,3,5,1,1,0.98,1,1
55,751,3,2,0,1,0.06,1,0
55,631,3,3,0,1,0.47,0,0
56,17,3,2,1,1,0.88,0,1
56,994,3,1,0,0,0.39,0,0
56,232,3,1,0,1,0.41,0,0
56,264,3,5,0,0,0.14,0,0
56,379,3,4,0,0,0.2,0,0
56,556,3,1,0,0,0.21,0,0
56,313,3,5,3,3,0.84,2,1
56,922,3,4,1,1,0.69,1,1
56,742,3,2,1,1,0.61,0,1
57,193,3,4,0,2,0.08,2,0
57,276,3,3,0,0,0.41,0,0
57,387,3,5,2,2,0.89,0,1
57,61,3,5,1,1,0.7,0,1
57,533,3,5,1,1,0.75,0,1
57,150,3,1,0,0,0.34,0,0
58,483,3,3,1,1,0.83,1,1
58,99,3,4,3,3,0.74,0,1
58,686,3,2,0,0,0.41,0,0
58,599,3,4,3,3,0.78,1,1
58,355,3,3,1,1,0.9,0,1
59,111,3,4,2,2,0.71,0,1
59,263,3,3,1,1,0.79,0,1
59,574,3,1,0,0,0.11,0,0
60,492,3,3,0,0,0.12,0,0
60,320,3,3,0,0,0.29,0,0
61,733,3,3,1,1,0.99,1,1
62,758,3,3,1,1,0.92,0,1
62,197,3,4,1,1,0.93,0,1
63,901,3,5,0,3,0.22,2,0
63,488,3,1,0,0,0.06,0,0
63,291,3,2,1,1,0.85,0,1
63,478,3,4,1,1,0.76,0,1
63,587,3,4,2,2,0.97,2,1
64,369,3,4,0,1,0.41,0,0
64,434,3,3,0,1,0.34,0,0
64,623,3,2,0,0,0.02,0,0
64,818,3,4,0,1,0.15,0,0
64,228,3,4,1,1,0.61,1,1
64,853,3,2,0,0,0.2,0,0
64,880,3,5,2,2,0.89,0,1
65,245,3,5,0,2,0.1,0,0
66,349,3,1,0,0,0.03,0,0
66,17,3,2,2,2,0.77,1,1
66,343,3,2,1,1,0.79,1,1
66,475,3,3,2,2,0.91,1,1
66,407,3,4,0,0,0.14,0,0
66,55,3,5,2,2,0.84,0,1
67,431,3,3,1,1,0.77,0,1
67,59,3,1,0,0,0.11,0,0
67,845,3,5,1,1,0.82,0,1
67,5,3,4,1,1,0.74,1,1
67,724,3,1,0,1,0.49,0,0
67,728,3,1,0,0,0.15,0,0
67,572,3,4,1,1,0.67,1,1
67,746,3,3,0,1,0.17,0,0
68,823,3,4,0,1,0.48,0,0
68,198,3,2,1,1,0.87,0,1
68,821,3,5,1,1,0.61,0,1
68,772,3,4,1,1,0.97,0,1
68,139,3,5,1,1,0.8,0,1
68,937,3,2,2,2,0.96,0,1
69,944,3,2,1,1,0.6,0,1
69,7,3,2,0,1,0.05,0,0
69,44,3,4,0,0,0.31,0,0
69,90,3,3,1,1,0.96,0,1
70,712,3,5,2,2,0.66,0,1
70,280,3,4,1,1,0.75,0,1
70,409,3,1,0,0,0.28,0,0
70,572,3,3,1,1,0.66,1,1
70,120,3,5,2,2,0.62,1,1
70,73,3,3,0,0,0.14,0,0
70,913,3,4,1,1,0.71,0,1
70,88,3,5,1,1,0.7,0,1
70,363,3,4,1,1,0.77,0,1
71,48,3,2,2,2,0.7,1,1
71,458,3,1,0,0,0.35,0,0
71,81,3,1,0,0,0.25,0,0
71,452,3,2,0,0,0.1,0,0
71,662,3,3,2,2,0.7,0,1
71,308,3,3,2,2,0.68,1,1
71,137,3,4,2,2,0.67,1,1
72,448,3,1,1,1,0.82,0,1
72,585,3,3,0,1,0.23,1,0
72,870,3,4,0,0,0.25,0,0
72,856,3,2,0,0,0.25,0,0
72,652,3,4,0,1,0.11,0,0
72,876,3,2,1,1,0.65,1,1
72,412,3,1,0,0,0.22,0,0
72,345,3,1,0,1,0.44,0,0
72,2,3,3,0,1,0.17,0,0
73,307,3,4,2,2,0.78,1,1
73,7,3,1,0,1,0.31,0,0
75,566,3,5,1,1,0.72,1,1
75,887,3,3,0,0,0.01,0,0
75,538,3,5,1,1,0.74,0,1
75,52,3,4,0,0,0.25,0,0
75,917,3,5,0,3,0.16,2,0
75,406,3,4,1,1,0.97,1,1
76,285,3,3,0,0,0.36,0,0
76,495,3,4,2,2,0.86,0,1
77,229,3,1,1,1,0.86,0,1
77,10,3,3,0,0,0.07,0,0
77,961,3,5,1,1,0.74,1,1
77,907,3,5,1,1,0.99,1,1
78,851,3,1,0,0,0.21,0,0
78,651,3,3,0,0,0.12,0,0
78,852,3,2,2,2,0.75,1,1
79,899,3,5,1,1,0.71,1,1
79,724,3,1,0,0,0.02,0,0
79,668,3,2,0,0,0.06,0,0
79,345,3,3,2,2,0.86,0,1
79,102,3,4,2,2,0.93,0,1
80,300,3,2,0,1,0.28,0,0
80,450,3,3,0,0,0.42,0,0
81,349,3,2,0,0,0.45,0,0
81,163,3,1,0,0,0.19,0,0
81,233,3,3,0,1,0.02,0,0
81,173,3,3,0,0,0.5,0,0
81,377,3,4,2,2,0.72,0,1
82,446,3,3,1,1,0.73,0,1
82,432,3,1,1,1,0.94,0,1
82,606,3,3,0,1,0.25,0,0
82,654,3,3,1,1,0.88,0,1
82,609,3,5,2,2,0.96,0,1
82,123,3,1,0,0,0.24,0,0
82,878,3,5,4,4,0.7,1,1
82,833,3,2,0,0,0.03,0,0
83,349,3,2,0,1,0.11,1,0
83,378,3,1,0,0,0.11,0,0
83,600,3,5,0,0,0.15,0,0
83,919,3,2,0,1,0.3,0,0
83,890,3,5,2,2,0.65,1,1
83,129,3,3,1,1,0.91,1,1
84,395,3,3,1,1,0.85,0,1
84,388,3,3,0,2,0.19,0,0
84,252,3,3,0,0,0.2,0,0
84,882,3,3,2,2,0.63,0,1
84,631,3,1,1,1,0.62,0,1
84,292,3,5,1,1,0.78,0,1
84,832,3,5,1,1,1.0,1,1
84,692,3,3,2,2,0.61,0,1
85,172,3,2,0,0,0.27,0,0
85,683,3,1,0,0,0.45,0,0
85,382,3,2,1,1,0.79,0,1
85,339,3,5,1,1,0.69,0,1
85,578,3,3,1,1,0.6,0,1
85,16,3,3,0,0,0.4,0,0
85,652,3,4,1,1,0.81,0,1
85,80,3,4,1,1,0.72,1,1
85,204,3,3,2,2,0.81,1,1
86,442,3,2,1,1,0.63,0,1
86,656,3,1,0,0,0.12,0,0
86,81,3,2,0,0,0.17,0,0
86,162,3,2,1,1,0.91,1,1
86,519,3,5,2,2,0.93,0,1
86,892,3,2,0,0,0.14,0,0
86,17,3,2,1,1,0.67,0,1
86,166,3,5,2,2,0.89,1,1
86,730,3,5,0,0,0.05,0,0
86,329,3,5,1,1,1.0,0,1
87,560,3,5,1,1,0.96,1,1
87,323,3,5,3,3,0.71,1,1
87,815,3,1,0,0,0.15,0,0
88,477,3,4,3,3,0.89,1,1
88,407,3,4,1,1,0.86,0,1
88,127,3,1,1,1,0.76,0,1
88,887,3,1,0,0,0.06,0,0
88,139,3,2,0,0,0.27,0,0
89,79,3,1,0,0,0.04,0,0
89,631,3,4,1,1,0.9,0,1
89,578,3,3,1,1,0.74,1,1
89,89,3,3,1,1,0.95,0,1
89,966,3,3,0,1,0.49,0,0
90,951,3,2,1,1,0.84,0,1
90,259,3,4,1,1,0.68,0,1
90,867,3,5,1,1,0.78,0,1
90,583,3,5,3,3,0.8,3,1
90,819,3,3,2,2,0.72,0,1
91,860,3,2,1,1,0.6,1,1
91,449,3,3,0,0,0.07,0,0
91,336,3,1,0,1,0.49,0,0
91,494,3,1,0,1,0.2,0,0
91,996,3,2,1,1,0.67,1,1
91,150,3,2,0,1,0.1,0,0
91,307,3,2,1,1,0.94,0,1
91,879,3,2,2,2,0.9,1,1
92,396,3,3,1,1,0.83,0,1
92,114,3,2,0,0,0.21,0,0
92,493,3,2,0,0,0.24,0,0
92,863,3,2,1,1,0.91,0,1
92,400,3,1,0,0,0.33,0,0
92,353,3,4,0,1,0.14,0,0
93,975,3,1,0,1,0.49,1,0
93,100,3,1,0,0,0.5,0,0
93,970,3,1,1,1,0.88,0,1
93,68,3,4,0,0,0.1,0,0
93,29,3,4,2,2,0.63,1,1
94,262,3,1,1,1,0.95,0,1
94,202,3,2,1,1,0.63,0,1
94,925,3,1,0,0,0.0,0,0
94,558,3,1,0,1,0.39,0,0
94,531,3,5,2,2,0.95,1,1
94,660,3,5,1,1,0.69,0,1
94,314,3,1,0,0,0.29,0,0
95,236,3,4,1,1,0.65,0,1
95,924,3,1,0,0,0.39,0,0
95,171,3,3,0,2,0.2,1,0
95,190,3,1,1,1,0.69,0,1
95,495,3,1,0,0,0.2,0,0
95,617,3,3,0,1,0.06,0,0
96,226,3,1,0,0,0.45,0,0
96,700,3,1,0,0,0.01,0,0
96,804,3,1,1,1,0.67,0,1
96,973,3,5,1,1,0.67,0,1
97,963,3,2,0,1,0.21,1,0
97,289,3,5,2,2,0.83,1,1
97,152,3,2,0,0,0.39,0,0
98,326,3,2,0,0,0.19,0,0
98,150,3,3,1,1,0.91,0,1
98,815,3,1,0,0,0.02,0,0
98,408,3,1,0,0,0.36,0,0
98,717,3,2,1,1,1.0,0,1
98,290,3,3,0,0,0.02,0,0
99,778,3,5,1,1,0.87,1,1
99,43,3,3,0,1,0.32,0,0
99,458,3,3,1,1,0.81,1,1
99,313,3,2,1,1,0.79,0,1
99,673,3,5,1,1,0.72,0,1
100,948,3,5,1,1,0.99,0,1
100,958,3,2,2,2,0.78,0,1
100,668,3,5,2,2,0.71,1,1
100,108,3,5,1,1,0.96,0,1
100,381,3,1,0,0,0.14,0,0
100,757,3,1,0,1,0.05,0,0
100,415,3,5,1,1,0.84,0,1
100,125,3,1,0,0,0.15,0,0
100,15,3,5,0,0,0.4,0,0
100,471,3,2,0,0,0.41,0,0
101,504,3,2,0,0,0.09,0,0
101,370,3,3,0,0,0.4,0,0
101,695,3,2,0,0,0.26,0,0
101,585,3,5,0,2,0.19,2,0
102,905,3,1,0,0,0.29,0,0
102,113,3,1,0,0,0.47,0,0
102,230,3,2,0,1,0.5,0,0
102,565,3,5,1,1,0.96,1,1
102,753,3,4,1,1,0.97,1,1
102,894,3,3,1,1,0.92,0,1
103,131,3,5,3,3,0.7,0,1
103,927,3,2,1,1,0.7,0,1
103,98,3,4,2,2,0.69,2,1
103,222,3,1,0,0,0.21,0,0
103,228,3,2,0,0,0.37,0,0
103,381,3,3,0,0,0.43,0,0
103,371,3,4,1,1,0.97,0,1
104,196,3,4,1,1,0.69,0,1
104,336,3,2,0,2,0.12,0,0
104,165,3,5,0,2,0.12,0,0
104,890,3,2,0,2,0.05,1,0
104,141,3,4,0,3,0.11,1,0
104,312,3,1,0,0,0.42,0,0
105,665,3,3,0,0,0.04,0,0
105,519,3,1,1,1,0.72,0,1
105,160,3,4,3,3,0.88,1,1
106,338,3,1,1,1,0.62,0,1
106,364,3,5,3,3,0.94,1,1
106,804,3,2,0,0,0.0,0,0
106,268,3,4,0,1,0.26,0,0
106,863,3,3,1,1,0.65,1,1
107,949,3,3,0,1,0.04,0,0
107,826,3,5,1,1,0.91,0,1
107,441,3,1,0,1,0.01,1,0
107,306,3,1,0,0,0.27,0,0
107,856,3,3,0,1,0.07,1,0
107,645,3,4,1,1,0.93,0,1
107,798,3,1,0,0,0.38,0,0
107,984,3,4,2,2,0.83,0,1
107,723,3,3,2,2,0.88,0,1
108,736,3,4,1,1,0.7,0,1
108,261,3,5,3,3,0.89,1,1
108,318,3,3,1,1,0.95,0,1
108,500,3,4,0,1,0.44,0,0
108,299,3,2,2,2,0.88,0,1
109,903,3,5,2,2,0.92,0,1
109,584,3,4,0,2,0.22,1,0
109,141,3,3,1,1,0.97,0,1
109,890,3,4,3,3,0.99,1,1
109,743,3,2,2,2,0.81,0,1
110,148,3,1,0,0,0.33,0,0
110,313,3,4,1,1,0.93,0,1
110,238,3,3,2,2,0.65,1,1
110,224,3,2,0,0,0.28,0,0
110,696,3,1,1,1,0.78,0,1
110,784,3,4,1,1,0.61,0,1
110,537,3,1,0,0,0.24,0,0
110,249,3,4,0,0,0.43,0,0
111,517,3,4,0,2,0.14,0,0
111,397,3,5,3,3,0.61,2,1
111,528,3,1,0,1,0.23,1,0
111,174,3,1,0,0,0.16,0,0
111,163,3,2,0,0,0.46,0,0
111,605,3,4,1,1,0.65,0,1
111,501,3,4,2,2,0.81,0,1
111,897,3,5,0,0,0.14,0,0
111,116,3,1,0,1,0.11,0,0
112,958,3,2,0,1,0.12,0,0
112,534,3,1,0,1,0.17,1,0
112,879,3,3,1,1,0.65,0,1
112,982,3,2,0,1,0.24,0,0
112,609,3,3,1,1,0.91,0,1
112,899,3,2,1,1,0.84,0,1
112,510,3,5,3,3,0.6,0,1
113,304,3,4,2,2,0.71,0,1
113,148,3,1,1,1,0.95,0,1
113,126,3,2,0,0,0.49,0,0
113,725,3,4,1,1,0.95,1,1
113,405,3,4,1,1,0.85,0,1
114,471,3,3,1,1,0.84,1,1
114,138,3,5,1,1,0.95,1,1
114,588,3,5,1,1,0.82,0,1
115,772,3,3,0,0,0.23,0,0
115,627,3,4,1,1,0.85,0,1
115,318,3,3,1,1,0.6,0,1
115,917,3,4,0,1,0.19,1,0
115,609,3,5,2,2,0.85,1,1
116,275,3,4,0,0,0.16,0,0
116,24,3,4,1,1,0.63,0,1
116,238,3,5,0,1,0.31,0,0
116,233,3,3,0,0,0.4,0,0
116,616,3,2,1,1,0.92,1,1
116,792,3,4,3,3,0.83,1,1
117,334,3,1,0,0,0.14,0,0
117,646,3,1,1,1,0.84,0,1
117,228,3,3,0,1,0.06,0,0
117,323,3,4,2,2,0.76,1,1
117,104,3,4,2,2,0.63,0,1
117,162,3,2,0,0,0.01,0,0
117,468,3,2,0,0,0.49,0,0
117,614,3,1,1,1,0.72,0,1
118,208,3,1,0,0,0.2,0,0
118,866,3,1,1,1,0.93,0,1
118,978,3,1,0,0,0.3,0,0
119,722,3,4,2,2,0.64,1,1
119,405,3,1,0,1,0.4,0,0
119,786,3,2,1,1,0.84,0,1
119,767,3,4,0,1,0.18,0,0
119,314,3,5,1,1,0.8,0,1
119,928,3,3,1,1,0.94,0,1
119,921,3,2,0,1,0.41,1,0
119,765,3,3,1,1,0.72,0,1
120,629,3,5,2,2,0.86,1,1
120,863,3,5,0,0,0.09,0,0
120,35,3,1,0,0,0.11,0,0
120,615,3,1,0,0,0.15,0,0
121,185,3,5,3,3,0.64,1,1
121,293,3,4,1,1,0.81,0,1
121,433,3,4,2,2,0.7,0,1
121,421,3,2,0,1,0.35,0,0
